imdbId,title,releaseYear,releaseDate,genre,writers,actors,directors,sequel,hitFlop,primary_genre,primary_actor,primary_director,hitFlop_label,genre_enc,actor_enc,director_enc
tt1242843,Contract,2008,18 Jul 2008,Action | Crime | Drama,Mehboob (lyrics) | Prashant Pandey (story),David Bueno | Vibha Cheebur | Raaj Gopal | Sakshi Gulati,Ram Gopal Varma,0.0,2,Action,David Bueno,Ram Gopal Varma,Flop,0,118,473
tt1244093,Hisss,2010,22 Oct 2010,Comedy | Drama | Horror,Jennifer Chambers Lynch | Gulfam Khan (dialogue),Mallika Sherawat | Irrfan Khan | Jeff Doucette | Divya Dutta,Jennifer Chambers Lynch,0.0,1,Comedy,Mallika Sherawat,Jennifer Chambers Lynch,Flop,4,244,239
tt1245774,Jail,2009,06 Nov 2009,Drama,Madhur Bhandarkar (story) | Ajaykumar Garg (lyrics) | Sandeep Nath (lyrics) | Sharib (lyrics) | Raghuvir Shekhawat (dialogue) | Anuradha Tiwari (story) | Toshi (lyrics) | Turaz (lyrics) | Manoj Tyagi (story),Neil Nitin Mukesh | Manoj Bajpayee | Arya Babbar | Mirza Ali Quli,Madhur Bhandarkar,0.0,2,Drama,Neil Nitin Mukesh,Madhur Bhandarkar,Flop,7,292,300
tt1252488,Haal-e-Dil,2008,20 Jun 2008,Drama | Romance,Shabbir Ahmed (lyrics) | Sajid Ali (dialogue) | Farhad Bhiwandiwala (dialogue) | Sanjay Chhel (dialogue) | Aditya Dhar (lyrics) | Munna Dhiman (lyrics) | Dheeraj Rattan (screenplay) | Dheeraj Rattan (story) | Sameer (lyrics),Amita Pathak | Nakuul Mehta | Adhyayan Suman | Nassar Abdulla,Anil Devgan,0.0,1,Drama,Amita Pathak,Anil Devgan,Flop,7,36,64
tt1252562,Khushboo: The Fragraance of Love,2008,20 Jun 2008,Comedy | Drama | Romance,Javed Akhtar (lyrics) | Pathik Vats (dialogue),Rishi Rehan | Avantika | Thomas Tevana | Nassar Abdulla,Rajesh Ram Singh,0.0,1,Comedy,Rishi Rehan,Rajesh Ram Singh,Flop,4,368,453
tt1252594,Aasma: The Sky Is the Limit,2009,23 Jan 2009,Drama,Shubh,Hrishitaa Bhatt | Seema Biswas | Nauheed Cyrusi | Mansi Dovhal,Rohit Nayyar,0.0,1,Drama,Hrishitaa Bhatt,Rohit Nayyar,Flop,7,170,501
tt1252596,Ajab Prem Ki Ghazab Kahani,2009,06 Nov 2009,Comedy | Romance,K. Rajeshwar (story) | Rajkumar Santoshi (screenplay) | R.D. Tailang (dialogues) | R.D. Tailang (screenplay),Katrina Kaif | Ranbir Kapoor | Darshan Jariwala | Smita Jaykar,Rajkumar Santoshi,0.0,7,Comedy,Katrina Kaif,Rajkumar Santoshi,Hit,4,218,463
tt1252614,Sankat City,2009,10 Jul 2009,Comedy | Crime | Drama,Pankaj Advani,Kay Kay Menon | Rimi Sen | Anupam Kher | Chunky Pandey,Pankaj Advani,0.0,1,Comedy,Kay Kay Menon,Pankaj Advani,Flop,4,221,377
tt1255873,Hari Puttar: A Comedy of Terrors,2008,24 Sep 2008,Comedy | Drama | Family,Rajesh Bajaj | Sameer (lyrics),Jackie Shroff | Sarika | Saurabh Shukla | Vijay Raaz,Rajesh Bajaj | Lucky Kohli,0.0,1,Comedy,Jackie Shroff,Rajesh Bajaj,Flop,4,185,447
tt1255951,De Dana Dan,2009,27 Nov 2009,Comedy,Suresh Krishna (story) | Jay Master (dialogues) | Ashiesh Pandit (lyrics) | Priyadarshan (screenplay) | Sayeed Qadri (lyrics) | Neeraj Shridhar (lyrics),Akshay Kumar | Sunil Shetty | Katrina Kaif | Sameera Reddy,Priyadarshan,0.0,4,Comedy,Akshay Kumar,Priyadarshan,Average,4,26,410
tt1259755,Boond,2001,,Action | Crime | Drama,Asad Ajmeri | Jaanam Khan (story),Navin Berry | Pankaj Berry | Birbal | Sudhir Dalvi,Inayat Mahshar,0.0,1,Action,Navin Berry,Inayat Mahshar,Flop,0,286,216
tt1260689,Summer 2007,2008,13 Jun 2008,Crime | Drama | Thriller,Gourov Dasgupta (lyrics) | Bijesh Jayarajan (screenplay) | Bijesh Jayarajan (story) | Ujjaiyinee Roy (lyrics) | Ritesh Shah (dialogues) | Vibha Singh (lyrics),Ahraz Ahmed | Punit Aneja | Arjan Bajwa | Neetu Chandra,Sohail Tatari,0.0,1,Crime,Ahraz Ahmed,Sohail Tatari,Flop,5,17,607
tt1261047,Gulaal,2009,13 Mar 2009,Crime | Drama | Mystery,Raj Singh Chaudhary (story) | Anurag Kashyap (screenplay) | Anurag Kashyap (story) | Aparnaa Malhotra (story) | Sanjay Maurya (story),Kay Kay Menon | Raj Singh Chaudhary | Jesse Randhawa | Deepak Dobriyal,Anurag Kashyap,0.0,2,Crime,Kay Kay Menon,Anurag Kashyap,Flop,5,221,79
tt1266140,Mirchi: It's Hot,2004,06 Aug 2004,Crime,Dinesh D. Awasthi (screenplay) | Dinesh D. Awasthi (story) | Siddique Durrani (dialogue),Bobby Khan | Nilofer Khan | Sambhavna Sheth | Nirmal Pandey,Dinesh D. Awasthi,0.0,1,Crime,Bobby Khan,Dinesh D. Awasthi,Flop,5,103,165
tt1266545,Chamku,2008,29 Aug 2008,Action | Crime | Drama,,Bobby Deol | Priyanka Chopra | Irrfan Khan | Akhilendra Mishra,Kabeer Kaushik,0.0,1,Action,Bobby Deol,Kabeer Kaushik,Flop,0,102,256
tt1266583,Mumbai Meri Jaan,2008,22 Aug 2008,Drama,Yogesh Vinayak Joshi (screenplay) | Upendra Sidhaye (screenplay),Paresh Rawal | Kay Kay Menon | Irrfan Khan | Madhavan,Nishikant Kamat,0.0,2,Drama,Paresh Rawal,Nishikant Kamat,Flop,7,303,367
tt1267400,Thodi Life Thoda Magic,2008,23 Jun 2008,Drama,Shukla Barnali Ray (story),Saahil Chadha | Arbaaz Khan | Anita Raj | Jackie Shroff,Aanand Rai,0.0,1,Drama,Saahil Chadha,Aanand Rai,Flop,7,379,3
tt1267500,Phoonk,2008,22 Aug 2008,Drama | Horror | Mystery,Milind Gadagkar | Sandeep Nath (lyrics) | Prashant Pandey (lyrics),Sudeep | Amruta Khanvilkar | Ahsaas Channa | Ashwini Khalsekar,Ram Gopal Varma,0.0,6,Drama,Sudeep,Ram Gopal Varma,Hit,7,454,473
tt1274295,Kaminey: The Scoundrels,2009,14 Aug 2009,Action | Comedy | Crime,Cajetan Boy (based on an idea by) | Supratik Sen (screenplay) | Abhishek Chaubey (screenplay) | Sabrina Dhawan (screenplay) | Vishal Bhardwaj (screenplay) | Vishal Bhardwaj (dialogue),Shahid Kapoor | Priyanka Chopra | Deb Mukherjee | Shivkumar Subramaniam,Vishal Bhardwaj,0.0,4,Action,Shahid Kapoor,Vishal Bhardwaj,Average,0,418,697
tt1275863,Love Aaj Kal,2009,31 Jul 2009,Comedy | Drama | Romance,Imtiaz Ali,Saif Ali Khan | Deepika Padukone | Rishi Kapoor | Rahul Khanna,Imtiaz Ali,0.0,1,Comedy,Saif Ali Khan,Imtiaz Ali,Flop,4,388,214
tt1278447,Sikandar,2009,21 Aug 2009,Crime | Drama | Mystery,Piyush Jha | Kumaar (lyrics),Parzan Dastur | Ayesha Kapoor | Sanjay Suri | Madhavan,Piyush Jha,0.0,1,Crime,Parzan Dastur,Piyush Jha,Flop,5,306,390
tt1279105,Ramaa: The Saviour,2010,12 Nov 2010,Animation | Action | Adventure,Kumaar (lyrics) | Reshu Nath (story),Sahil Khan | Tanushree Dutta | Meghan Jadhav | Koushtuv Ghosh,Hadi Abrar,0.0,1,Animation,Sahil Khan,Hadi Abrar,Flop,2,386,196
tt1280558,A Wednesday,2008,05 Sep 2008,Drama | Thriller,Neeraj Pandey (story) | Neeraj Pandey (script),Anupam Kher | Naseeruddin Shah | Jimmy Shergill | Deepal Shaw,Neeraj Pandey,0.0,6,Drama,Anupam Kher,Neeraj Pandey,Hit,7,54,360
tt1283926,My Friend Ganesha 2,2008,22 Aug 2008,Animation | Family,Rajiv S. Ruia (story) | S. Sachinder,Harsh Chhaya | Kurush Deboo | Bhairavi Goswami | Ali Haji,Rajiv S. Ruia,1.0,1,Animation,Harsh Chhaya,Rajiv S. Ruia,Flop,2,162,460
tt1285241,Don 2,2011,23 Dec 2011,Action | Crime | Drama,Farhan Akhtar (dialogue) | Farhan Akhtar (story) | Javed Akhtar (characters) | Salim Khan (characters) | Ameet Mehta (screenplay) | Ameet Mehta (story),Shah Rukh Khan | Priyanka Chopra | Hrithik Roshan | Om Puri,Farhan Akhtar,1.0,6,Action,Shah Rukh Khan,Farhan Akhtar,Hit,0,414,171
tt1285245,Lahore,2010,19 Mar 2010,Action | Drama | Sport,Sanjay Puran Singh Chauhan (dialogue) | Sanjay Puran Singh Chauhan (screenplay) | Sanjay Puransingh Chauhan (story) | Panchhi Jalonvi (lyrics) | Hriday Lani (collaborating writer) | Piyush Mishra (dialogue) | Piyush Mishra (screenplay) | Junaid Wasi (lyrics),Farooq Shaikh | Nafisa Ali | Aanaahad | Sabyasachi Chakraborty,Sanjay Puransingh Chauhan,0.0,1,Action,Farooq Shaikh,Sanjay Puransingh Chauhan,Flop,0,142,550
tt1287847,Mukhbiir,2008,22 Aug 2008,Crime | Drama | Mystery,P.K. Mishra (lyrics) | Iqbal Patni (lyrics) | Mani Shankar,Sammir Dattani | Rahul Dev | Om Puri | Alok Nath,Mani Shankar,0.0,1,Crime,Sammir Dattani,Mani Shankar,Flop,5,394,314
tt1288638,Dasvidaniya,2008,07 Nov 2008,Comedy | Drama,Kailash Kher (lyrics) | Arshad Sayed,Vinay Pathak | Sarita Joshi | Rajat Kapoor | Saurabh Shukla,Shashant Shah,0.0,1,Comedy,Vinay Pathak,Shashant Shah,Flop,4,507,578
tt1288644,Mere Khwabon Mein Jo Aaye,2009,06 Feb 2009,Drama | Fantasy | Musical,Madhureeta Anand (story),Randeep Hooda | Raima Sen | Arbaaz Khan | Javed Akhtar,Madhureeta Anand,0.0,1,Drama,Randeep Hooda,Madhureeta Anand,Flop,7,352,301
tt1291465,Raajneeti,2010,04 Jun 2010,Action | Crime | Drama,Prakash Jha | Anjum Rajabali | Sameer (lyrics),Naseeruddin Shah | Arjun Rampal | Nana Patekar | Ranbir Kapoor,Prakash Jha,0.0,7,Action,Naseeruddin Shah,Prakash Jha,Hit,0,281,397
tt1292642,Allah Ke Banday,2010,26 Nov 2010,Action | Crime | Drama,Faruk Kabir | Sarim Momin (lyrics),Varun Bhagwat | Vikram Gokhale | Zakir Hussain | Bharat Jha,Faruk Kabir,0.0,1,Action,Varun Bhagwat,Faruk Kabir,Flop,0,489,173
tt1292703,Oye Lucky! Lucky Oye!,2008,28 Nov 2008,Comedy | Crime | Drama,Dibakar Banerjee (screenplay) | Urmi Juvekar (screenplay) | Manu Rishi Chadha (dialogues),Abhay Deol | Paresh Rawal | Neetu Chandra | Archana Puran Singh,Dibakar Banerjee,0.0,2,Comedy,Abhay Deol,Dibakar Banerjee,Flop,4,7,162
tt1301698,1920,2008,12 Sep 2008,Drama | Horror | Mystery,Vikram Bhatt (screenplay) | Vikram Bhatt (story) | Girish Dhamija (dialogue) | Dheeraj Rattan (screenplay) | Sameer (lyrics),Rajneesh Duggal | Adah Sharma | Anjori Alagh | Rajendranath Zutshi,Vikram Bhatt,0.0,4,Drama,Rajneesh Duggal,Vikram Bhatt,Average,7,343,682
tt1305840,Aloo Chaat,2009,20 Mar 2009,Comedy | Drama | Romance,Robby Grewal (screenplay) | Syed Gulrez (lyrics) | Vipin Mishra (lyrics) | Divy Nidhi Sharma (story) | Xulfi (lyrics),Aftab Shivdasani | Aamna Shariff | Linda Arsenio | Sanjay Mishra,Robby Grewal,0.0,2,Comedy,Aftab Shivdasani,Robby Grewal,Flop,4,16,494
tt1309561,Lamhaa: The Untold Story of Kashmir,2010,16 Jul 2010,Action | Drama | Thriller,Ashwath Bhatt (dialogue) | Raaghav Dar (screenplay) | Rahul Dholakia (screenplay) | Sai Kabir (dialogue) | Sayeed Qadri (lyrics) | Amitabh Verma (lyrics),Alisha | Asif Basra | Bipasha Basu | Burhan,Rahul Dholakia,0.0,1,Action,Alisha,Rahul Dholakia,Flop,0,32,426
tt1314274,Hulla,2008,19 Sep 2008,Comedy | Drama,Milind Dhaimade (dialogues) | Sanjeev Sharma (lyrics) | Jaideep Varma,Sushant Singh | Kartika Rane | Rajat Kapoor | Mandeep Mazumdar,Jaideep Varma,0.0,1,Comedy,Sushant Singh,Jaideep Varma,Flop,4,469,230
tt1314367,Ru-Ba-Ru,2008,12 Sep 2008,Drama | Romance | Thriller,Arjun Bali (lyrics) | Anvita Dutt Guptan (additional screenplay & dialogue) | Shuja Haider (lyrics) | Aditya Narayan (lyrics) | Soumik Sen (screenplay) | Akshay Verma (lyrics),Rati Agnihotri | Shahana Goswami | Randeep Hooda | Kulbhushan Kharbanda,Arjun Bali,0.0,1,Drama,Rati Agnihotri,Arjun Bali,Flop,7,360,89
tt1324025,Rafoo Chakkar: Fun on the Run,2008,26 Sep 2008,Comedy | Crime | Drama,Ikram Akhtar (screenplay) | Salim Bijnori (lyrics) | Rahul Seth (lyrics) | Raghuvir Shekhawat (dialogue) | Irfan Siddiqui (lyrics),Sadashiv Amrapurkar | Tinnu Anand | Nauheed Cyrusi | Shakti Kapoor,B.H. Tharun Kumar,0.0,1,Comedy,Sadashiv Amrapurkar,B.H. Tharun Kumar,Flop,4,383,121
tt1324059,Wake Up Sid,2009,02 Oct 2009,Comedy | Drama | Romance,Ayan Mukherjee (story) | Niranjan Iyengar (dialogue),Ranbir Kapoor | Konkona Sen Sharma | Supriya Pathak | Anupam Kher,Ayan Mukherjee,0.0,5,Comedy,Ranbir Kapoor,Ayan Mukherjee,Average,4,351,116
tt1324076,Fox,2009,04 Sep 2009,Crime | Drama | Mystery,Kamal Pandey (dialogue) | Deepak Tijori (story),Arjun Rampal | Sunny Deol | Udita Goswami | Sagarika Ghatge,Deepak Tijori,0.0,1,Crime,Arjun Rampal,Deepak Tijori,Flop,5,61,154
tt1324078,Kal Kissne Dekha,2009,12 Jun 2009,Action | Crime | Romance,Sudhanshu Dube (screenplay) | Shyam Goel (screenplay) | Sameer (lyrics) | Vivek Sharma,Brahim Achabbakhe | Jacky Bhagnani | Nushrat Bharucha | David Bueno,Vivek Sharma,0.0,1,Action,Brahim Achabbakhe,Vivek Sharma,Flop,0,104,704
tt1327035,Dev D,2009,06 Feb 2009,Comedy | Drama | Romance,Saratchandra Chatterjee (novel) | Abhay Deol (concept) | Vikramaditya Motwane | Anurag Kashyap,Abhay Deol | Mahie Gill | Kalki Koechlin | Dibyendu Bhattacharya,Anurag Kashyap,0.0,4,Comedy,Abhay Deol,Anurag Kashyap,Average,4,7,79
tt1327833,Sorry Bhai!,2008,28 Nov 2008,Comedy | Drama | Romance,Ashwini Malik (story) | Amitabh Verma (lyrics),Shabana Azmi | Boman Irani | Sanjay Suri | Sharman Joshi,Onir,0.0,1,Comedy,Shabana Azmi,Onir,Flop,4,413,373
tt1328634,New York,2009,26 Jun 2009,Crime | Drama | History,Aditya Chopra (story) | Sandeep Srivastava (screenplay),John Abraham | Neil Nitin Mukesh | Katrina Kaif | Irrfan Khan,Kabir Khan,0.0,6,Crime,John Abraham,Kabir Khan,Hit,5,199,257
tt1334254,Maharathi,2008,05 Dec 2008,Crime | Drama | Mystery,Sanjay Chhel (lyrics) | Uttam Gada (story),Naseeruddin Shah | Om Puri | Boman Irani | Paresh Rawal,Shivam Nair,0.0,1,Crime,Naseeruddin Shah,Shivam Nair,Flop,5,281,588
tt1334413,Jumbo,2008,25 Dec 2008,Animation | Family,,Akshay Kumar | Lara Dutta | Dimple Kapadia | Rajpal Yadav,Kompin Kemgumnird,0.0,1,Animation,Akshay Kumar,Kompin Kemgumnird,Flop,2,26,279
tt1334437,Blue Oranges,2009,18 Sep 2009,Mystery,Rajesh Ganguly,Rajit Kapoor | Aham Sharma | Pooja Kanwal | Richashree,Rajesh Ganguly,0.0,1,Mystery,Rajit Kapoor,Rajesh Ganguly,Flop,14,341,449
tt1334470,Raavan,2010,18 Jun 2010,Action | Adventure | Crime,Mani Ratnam (screenplay) | Vijay Krishna Acharya (dialogue),Abhishek Bachchan | Aishwarya Rai Bachchan | Govinda | 'Chiyaan' Vikram,Mani Ratnam,0.0,2,Action,Abhishek Bachchan,Mani Ratnam,Flop,0,9,313
tt1339313,Jalwa: Fun in Love,2005,16 Sep 2005,Comedy | Drama,Rajiv S. Ruia (screenplay) | Dhruv Singh (screenplay),Ganesh Acharya | Neha Bhatt | Daisy | Ali G.,Rajiv S. Ruia,0.0,1,Comedy,Ganesh Acharya,Rajiv S. Ruia,Flop,4,146,460
tt1340838,Raaz: The Mystery Continues,2009,23 Jan 2009,Drama | Horror | Mystery,Kumaar (lyrics) | Sayeed Qadri (lyrics) | Shagufta Rafique (dialogue & screenplay) | Mohit Suri (story),Kangana Ranaut | Adhyayan Suman | Emraan Hashmi | Vicky Ahuja,Mohit Suri,1.0,5,Drama,Kangana Ranaut,Mohit Suri,Average,7,208,345
tt1343362,Do Knot Disturb,2009,02 Oct 2009,Comedy | Drama,Yunus Sajawal (screenplay),Govinda | Sushmita Sen | Ritesh Deshmukh | Lara Dutta,David Dhawan,0.0,2,Comedy,Govinda,David Dhawan,Flop,4,150,145
tt1345777,Ishqiya,2010,29 Jan 2010,Comedy | Drama | Romance,Vishal Bhardwaj (screenplay) | Sabrina Dhawan (screenplay) | Abhishek Chaubey (screenplay) | Vishal Bhardwaj (dialogues),Naseeruddin Shah | Vidya Balan | Arshad Warsi | Salman Shahid,Abhishek Chaubey,0.0,5,Comedy,Naseeruddin Shah,Abhishek Chaubey,Average,4,281,12
tt1351224,Pyaar Impossible!,2010,08 Jan 2010,Comedy | Romance,Uday Chopra (story),Uday Chopra | Priyanka Chopra | Dino Morea | Rahul Vohra,Jugal Hansraj,0.0,2,Comedy,Uday Chopra,Jugal Hansraj,Flop,4,486,245
tt1363125,Naughty @ 40,2011,29 Apr 2011,Comedy | Drama,Salim Raza | Sameer Tandon (lyrics),Govinda | Yuvika Chaudhry | Anupam Kher | Smita Jaykar,Jag Mundhra,0.0,1,Comedy,Govinda,Jag Mundhra,Flop,4,150,225
tt1363363,Chatur Singh Two Star,2011,19 Aug 2011,Action | Adventure | Comedy,Rumi Jaffery (screenplay) | Sai Kabir (dialogue),Sanjay Dutt | Ameesha Patel | Anupam Kher | Satish Kaushik,Ajay Chandhok,0.0,1,Action,Sanjay Dutt,Ajay Chandhok,Flop,0,399,28
tt1368453,Chargesheet,2011,30 Sep 2011,Drama | Thriller,,Dev Anand | Divya Dutta | Devshi Khanduri | Hansal Mehta,Dev Anand,0.0,1,Drama,Dev Anand,Dev Anand,Flop,7,126,155
tt1369669,Jai Veeru: Friends Forever,2009,11 Mar 2009,Action | Crime | Drama,Vekeana Dhillon (screenplay) | Omar Inayat (lyrics) | Janak (screenplay) | Hriday Lani (screenplay) | Raju Saigal (story) | Sameer (lyrics),Rakesh Bedi | Mahek Chahal | Suraj Godambe | Dinesh Hingoo,Puneet Sira,0.0,1,Action,Rakesh Bedi,Puneet Sira,Flop,0,345,414
tt1370429,99,2009,15 May 2009,Comedy | Crime | Drama,Raj Nidimoru (story) | Krishna D.K. (story) | Sita Menon (story) | Chintan Gandhi (Hindi dialogue) | Raja Sen (Hindi dialogue) | Sita Menon (Hindi dialogue) | Shabbir Ahmed (lyrics) | Vaibhav Modi (lyrics),Kunal Khemu | Boman Irani | Soha Ali Khan | Cyrus Broacha,Krishna D.K. | Raj Nidimoru,0.0,4,Comedy,Kunal Khemu,Krishna D.K.,Average,4,230,281
tt1372266,Kisaan,2009,20 Mar 2009,Action | Crime | Drama,S.R. Bharti (lyrics) | Salim Bijnori (lyrics) | Vekeana Dhillon (screenplay) | Panchhi Jalonvi (lyrics) | Kanwar Juneja (lyrics) | Sohail Khan (screenplay) | Anmol Malik (lyrics) | Dilip Shukla (dialogues),Jackie Shroff | Sohail Khan | Arbaaz Khan | Nauheed Cyrusi,Puneet Sira,0.0,1,Action,Jackie Shroff,Puneet Sira,Flop,0,185,414
tt1372304,Wafaa,2008,19 Dec 2008,Drama | Mystery | Romance,Shahad Allahabadi (lyrics) | Salim Raza,Rajesh Khanna | Shahib Chopra | Laila Khan | Ahad Khan,Rakesh Sawant,0.0,1,Drama,Rajesh Khanna,Rakesh Sawant,Flop,7,340,471
tt1372681,Aa Dekhen Zara,2009,27 Mar 2009,Action | Crime | Drama,Sheershak Anand (story) | Shantanu Ray Chhibber (story),Neil Nitin Mukesh | Bipasha Basu | Biswajeet Chatterjee | Sophiya Chaudhary,Jehangir Surti,0.0,1,Action,Neil Nitin Mukesh,Jehangir Surti,Flop,0,292,238
tt1372694,Gumnaam: The Mystery,2008,05 Dec 2008,Crime | Mystery | Romance,Neeraj Pathak | Sameer (lyrics),Dino Morea | Mahima Chaudhry | Suman Ranganathan | Arun Bali,Neeraj Pathak,0.0,1,Crime,Dino Morea,Neeraj Pathak,Flop,5,132,361
tt1373156,Karthik Calling Karthik,2010,26 Feb 2010,Drama | Romance | Thriller,Vijay Lalwani (story),Farhan Akhtar | Deepika Padukone | Ram Kapoor | Vivan Bhatena,Vijay Lalwani,0.0,2,Drama,Farhan Akhtar,Vijay Lalwani,Flop,7,140,677
tt1375789,Race 2,2013,25 Jan 2013,Action | Crime | Drama,Shiraz Ahmed (screenplay) | Kiran Kotrial (dialogue),Anil Kapoor | Saif Ali Khan | John Abraham | Deepika Padukone,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,1.0,5,Action,Anil Kapoor,Abbas Alibhai Burmawalla,Average,0,45,6
tt1385824,13B: Fear Has a New Address,2009,06 Mar 2009,Drama | Horror | Mystery,Abhinav Kashyap (dialogue) | Vikram K. Kumar,Madhavan | Neetu Chandra | Poonam Dhillon | Sachin Khedekar,Vikram K. Kumar,0.0,2,Drama,Madhavan,Vikram K. Kumar,Flop,7,235,684
tt1388424,Three: Love Lies Betrayal,2009,04 Sep 2009,Drama | Mystery | Thriller,Vikram Bhatt,Aashish Chaudhary | Akshay Kapoor | Nausheen Ali Sardar | Achint Kaur,Vishal Pandya,0.0,1,Drama,Aashish Chaudhary,Vishal Pandya,Flop,7,5,699
tt1388903,Mirch,2010,22 Oct 2010,Comedy | Drama | Fantasy,Javed Akhtar (lyrics) | Vinay Shukla (story),Arunoday Singh | Boman Irani | Ila Arun | Konkona Sen Sharma,Vinay Shukla,0.0,1,Comedy,Arunoday Singh,Vinay Shukla,Flop,4,68,689
tt1391544,Dhoondte Reh Jaoge,2009,06 Mar 2009,Comedy | Drama,Shabbir Ahmed (lyrics) | Rajeev Jhaveri (story) | Jalees Sherwani (lyrics) | Umesh Shukla (dialogues) | Umesh Shukla,Paresh Rawal | Kunal Khemu | Sonu Sood | Soha Ali Khan,Umesh Shukla,0.0,2,Comedy,Paresh Rawal,Umesh Shukla,Flop,4,303,660
tt1391894,Siddharth: The Prisoner,2009,27 Feb 2009,Crime | Drama | Thriller,Anadi (dialogue) | Pryas Gupta (dialogue) | Pryas Gupta (story) | Hitesh Kewalya (dialogue),Rajat Kapoor | Sachin Nayak | Pradip Sagar | Pradeep Kabra,Pryas Gupta,0.0,1,Crime,Rajat Kapoor,Pryas Gupta,Flop,5,335,411
tt1392744,Chance Pe Dance,2010,15 Jan 2010,Comedy | Drama | Romance,Nupur Asthana (screenplay) | Manu Rishi Chadha (additional dialogue) | Ken Ghosh (screenplay) | Kiran Kotrial (dialogues) | Irfan Siddiqui (lyrics),Shahid Kapoor | Genelia D'Souza | Mohnish Bahl | Satish Shah,Ken Ghosh,0.0,2,Comedy,Shahid Kapoor,Ken Ghosh,Flop,4,418,271
tt1395025,Agent Vinod,2012,23 Mar 2012,Action,Arijit Biswas (story) | Sriram Raghavan (story),Kareena Kapoor | Saif Ali Khan | Adil Hussain | Gulshan Grover,Sriram Raghavan,0.0,2,Action,Kareena Kapoor,Sriram Raghavan,Flop,0,214,617
tt1395054,Once Upon a Time in Mumbai,2010,30 Jul 2010,Crime | Drama | Romance,Rajat Arora,Ajay Devgn | Randeep Hooda | Kangana Ranaut | Emraan Hashmi,Milan Luthria,0.0,6,Crime,Ajay Devgn,Milan Luthria,Hit,5,19,337
tt1396208,Action Replayy,2010,05 Nov 2010,Comedy | Drama | Romance,Irshad Kamil (lyrics) | Aatish Kapadia (dialogues) | Aatish Kapadia (story) | Suresh Nair (story) | Ritesh Shah (dialogues),Akshay Kumar | Aishwarya Rai Bachchan | Om Puri | Kiron Kher,Vipul Amrutlal Shah,0.0,2,Comedy,Akshay Kumar,Vipul Amrutlal Shah,Flop,4,26,695
tt1399602,Straight,2009,20 Mar 2009,Comedy | Drama,Anahata (additional screenplay & dialogue) | Uttam Gada (dialogue & screenplay) | Uttam Gada (original story) | Rohena Gera (story) | Anahata Menon (dialogue & screenplay),Vinay Pathak | Gul Panag | Anuj Chaudhary | Siddharth Makkar,Parvati Balagopalan,0.0,1,Comedy,Vinay Pathak,Parvati Balagopalan,Flop,4,507,385
tt1404573,Daddy Cool: Join the Fun,2009,28 Aug 2009,Comedy | Drama,Farhad Bhiwandiwala (dialogue) | Aditya Dhar (lyrics) | Tushar Hiranandani (story) | Prashant Ingole (lyrics) | Komal Nahta (story) | Sajid (dialogues),Sunil Shetty | Aarti Chhabria | Aashish Chaudhary | Kim Sharma,K. Muralimohana Rao,0.0,2,Comedy,Sunil Shetty,K. Muralimohana Rao,Flop,4,464,248
tt1408029,Krantiveer: The Revolution,2010,25 Jun 2010,Action | Crime | Drama,Amit Khan (dialogue) | Mehul Kumar (dialogue) | Mehul Kumar (screenplay) | Mehul Kumar (story) | Sameer (lyrics),Jahan Bloch | Samir Aftab | Aditya Rajput | Harsh Rajput,Mehul Kumar,0.0,1,Action,Jahan Bloch,Mehul Kumar,Flop,0,188,336
tt1415252,Agyaat: The Unknown,2009,07 Aug 2009,Drama | Horror | Mystery,Puneet Gandhi | Nilesh Girkar | Sarim Momin (lyrics) | Prashant Pandey (lyrics) | Sandip Singh (lyrics),Nitin | Priyanka Kothari | Rasika Dugal | Gautam Rode,Ram Gopal Varma,0.0,2,Drama,Nitin,Ram Gopal Varma,Flop,7,296,473
tt1420539,Ek Se Bure Do,2009,10 Apr 2009,Action | Comedy | Crime,Nisar Akhtar (screenplay) | Panchhi Jalonvi (lyrics) | Bobby Khan (screenplay) | Tariq Khan,Anita | Snehal Dabi | Anita Hassandani | Jagdeep,Tariq Khan,0.0,1,Action,Anita,Tariq Khan,Flop,0,49,649
tt1425618,Apartment: Rent at Your Own Risk,2010,23 Apr 2010,Drama | Thriller,Syed Gulrez (screenplay) | Jag Mundhra (screenplay),Rohit Roy | Tanushree Dutta | Neetu Chandra | Mushtaq Khan,Jag Mundhra,0.0,1,Drama,Rohit Roy,Jag Mundhra,Flop,7,374,225
tt1428459,We Are Family,2010,10 Sep 2010,Drama | Family,Niranjan Iyengar (dialogue),Kareena Kapoor | Kajol | Arjun Rampal | Amrita Prakash,Siddharth Malhotra,0.0,2,Drama,Kareena Kapoor,Siddharth Malhotra,Flop,7,214,603
tt1431122,No Problem,2010,10 Dec 2010,Action | Comedy | Crime,Ikram Akhtar (screenplay) | Nisar Akhtar (additional dialogue) | Anand Raj Anand (lyrics) | Anees Bazmee | Kumaar (lyrics),Anil Kapoor | Sanjay Dutt | Kangana Ranaut | Sunil Shetty,Anees Bazmee,0.0,2,Action,Anil Kapoor,Anees Bazmee,Flop,0,45,63
tt1431729,Mohandas,2009,01 May 2009,Thriller,Uday Prakash (story),Sonali Kulkarni | Sharbani Mukherji | Sushant Singh | Nakul Vaid,Mazhar Kamran,0.0,1,Thriller,Sonali Kulkarni,Mazhar Kamran,Flop,19,449,334
